id;status;cat;ward;firstDate;lastDate
PE-005-BRG;PE;IDE;Menard 1;2009-07-24 07:00:00;2009-07-24 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-07-25 07:00:00;2009-07-25 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-07-26 07:00:00;2009-07-26 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-07-28 07:00:00;2009-07-28 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-07-29 07:00:00;2009-07-29 15:30:00
PE-005-BRG;PE;IDE;Menard 1;2009-07-30 07:00:00;2009-07-30 13:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-07-31 14:00:00;2009-07-31 21:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-04 07:00:00;2009-08-04 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-06 07:00:00;2009-08-06 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-07 07:00:00;2009-08-07 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-08 07:00:00;2009-08-08 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-09 07:00:00;2009-08-09 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-12 07:00:00;2009-08-12 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-15 07:00:00;2009-08-15 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-16 07:00:00;2009-08-16 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-17 07:00:00;2009-08-17 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-18 07:00:00;2009-08-18 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-19 07:00:00;2009-08-19 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-21 07:00:00;2009-08-21 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-22 07:00:00;2009-08-22 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-23 07:00:00;2009-08-23 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-24 07:00:00;2009-08-24 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-27 07:00:00;2009-08-27 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-28 07:00:00;2009-08-28 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-08-31 07:00:00;2009-08-31 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-09-01 07:00:00;2009-09-01 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-09-02 07:00:00;2009-09-02 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-09-07 07:00:00;2009-09-07 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-09-08 07:00:00;2009-09-08 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-09-10 07:00:00;2009-09-10 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-09-11 14:00:00;2009-09-11 21:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-09-16 07:00:00;2009-09-16 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-09-17 07:00:00;2009-09-17 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-09-18 07:00:00;2009-09-18 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-09-24 07:00:00;2009-09-24 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-09-25 07:00:00;2009-09-25 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-09-26 07:00:00;2009-09-26 14:00:00
PE-005-BRG;PE;IDE;Menard 1;2009-09-27 07:00:00;2009-09-27 14:00:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-01 06:40:00;2009-07-01 15:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-02 06:40:00;2009-07-02 15:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-03 13:45:00;2009-07-03 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-06 06:40:00;2009-07-06 15:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-07 06:40:00;2009-07-07 15:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-09 06:40:00;2009-07-09 15:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-10 06:40:00;2009-07-10 15:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-11 13:45:00;2009-07-11 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-12 13:45:00;2009-07-12 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-14 06:40:00;2009-07-14 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-15 13:45:00;2009-07-15 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-16 06:40:00;2009-07-16 15:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-17 06:40:00;2009-07-17 15:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-18 06:40:00;2009-07-18 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-19 06:40:00;2009-07-19 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-22 06:40:00;2009-07-22 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-23 06:40:00;2009-07-23 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-24 06:40:00;2009-07-24 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-25 06:40:00;2009-07-25 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-07-26 06:40:00;2009-07-26 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-08-17 06:40:00;2009-08-17 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-08-18 06:40:00;2009-08-18 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-08-20 06:40:00;2009-08-20 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-08-21 13:45:00;2009-08-21 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-08-22 06:40:00;2009-08-22 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-08-23 06:40:00;2009-08-23 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-08-26 13:45:00;2009-08-26 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-08-27 06:40:00;2009-08-27 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-08-28 06:40:00;2009-08-28 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-08-31 06:40:00;2009-08-31 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-01 06:40:00;2009-09-01 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-03 06:40:00;2009-09-03 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-04 06:40:00;2009-09-04 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-05 06:40:00;2009-09-05 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-06 06:40:00;2009-09-06 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-09 13:45:00;2009-09-09 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-10 13:45:00;2009-09-10 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-11 13:45:00;2009-09-11 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-14 06:40:00;2009-09-14 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-15 10:30:00;2009-09-15 21:00:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-17 06:40:00;2009-09-17 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-18 06:40:00;2009-09-18 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-19 06:40:00;2009-09-19 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-20 06:40:00;2009-09-20 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-23 06:40:00;2009-09-23 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-24 06:40:00;2009-09-24 15:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-25 06:40:00;2009-09-25 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-26 06:40:00;2009-09-26 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-09-27 06:40:00;2009-09-27 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-01 06:40:00;2009-10-01 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-02 06:40:00;2009-10-02 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-03 13:45:00;2009-10-03 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-04 13:45:00;2009-10-04 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-07 06:40:00;2009-10-07 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-08 06:40:00;2009-10-08 12:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-09 06:40:00;2009-10-09 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-12 06:40:00;2009-10-12 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-13 06:40:00;2009-10-13 15:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-15 13:45:00;2009-10-15 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-16 13:45:00;2009-10-16 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-17 06:40:00;2009-10-17 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-18 06:40:00;2009-10-18 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-21 06:40:00;2009-10-21 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-22 13:45:00;2009-10-22 21:21:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-23 06:40:00;2009-10-23 14:16:00
PE-006-BUK;PE;IDE;Menard 1;2009-10-26 06:40:00;2009-10-26 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-01 06:40:00;2009-07-01 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-02 06:40:00;2009-07-02 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-04 06:40:00;2009-07-04 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-06 06:40:00;2009-07-06 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-07 13:45:00;2009-07-07 21:21:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-11 06:40:00;2009-07-11 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-12 06:40:00;2009-07-12 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-13 06:40:00;2009-07-13 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-14 06:40:00;2009-07-14 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-15 06:40:00;2009-07-15 18:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-16 13:45:00;2009-07-16 21:21:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-18 06:40:00;2009-07-18 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-19 06:40:00;2009-07-19 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-21 06:40:00;2009-07-21 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-22 06:40:00;2009-07-22 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-25 13:45:00;2009-07-25 21:21:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-26 13:45:00;2009-07-26 21:21:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-27 06:40:00;2009-07-27 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-28 06:40:00;2009-07-28 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-29 06:40:00;2009-07-29 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-07-30 06:40:00;2009-07-30 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-08-01 06:40:00;2009-08-01 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-08-02 06:40:00;2009-08-02 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-08-03 06:40:00;2009-08-03 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-08-04 06:40:00;2009-08-04 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-08-05 06:40:00;2009-08-05 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-04 06:40:00;2009-09-04 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-05 06:40:00;2009-09-05 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-06 06:40:00;2009-09-06 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-08 06:40:00;2009-09-08 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-09 06:40:00;2009-09-09 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-10 13:45:00;2009-09-10 21:21:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-14 06:40:00;2009-09-14 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-15 06:40:00;2009-09-15 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-16 13:45:00;2009-09-16 21:21:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-19 13:45:00;2009-09-19 21:21:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-20 13:45:00;2009-09-20 21:21:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-21 06:40:00;2009-09-21 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-22 06:40:00;2009-09-22 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-23 06:40:00;2009-09-23 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-24 13:45:00;2009-09-24 21:21:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-28 06:40:00;2009-09-28 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-29 06:40:00;2009-09-29 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-09-30 06:40:00;2009-09-30 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-03 06:40:00;2009-10-03 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-04 06:40:00;2009-10-04 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-05 06:40:00;2009-10-05 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-06 06:40:00;2009-10-06 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-07 06:40:00;2009-10-07 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-08 06:40:00;2009-10-08 15:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-12 06:40:00;2009-10-12 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-13 06:40:00;2009-10-13 13:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-14 13:45:00;2009-10-14 21:21:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-17 06:40:00;2009-10-17 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-18 06:40:00;2009-10-18 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-19 06:40:00;2009-10-19 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-20 06:40:00;2009-10-20 14:16:00
PE-007-CRP;PE;IDE;Menard 1;2009-10-21 06:40:00;2009-10-21 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-07-18 13:45:00;2009-07-18 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-07-19 13:45:00;2009-07-19 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-07-20 13:45:00;2009-07-20 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-07-21 13:45:00;2009-07-21 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-07-23 06:40:00;2009-07-23 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-07-24 06:40:00;2009-07-24 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-07-27 13:45:00;2009-07-27 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-07-28 13:45:00;2009-07-28 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-07-29 13:45:00;2009-07-29 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-07-30 13:45:00;2009-07-30 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-07-31 06:40:00;2009-07-31 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-12 13:45:00;2009-08-12 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-13 06:40:00;2009-08-13 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-14 06:40:00;2009-08-14 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-17 06:40:00;2009-08-17 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-18 13:45:00;2009-08-18 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-19 13:45:00;2009-08-19 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-20 13:45:00;2009-08-20 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-21 06:40:00;2009-08-21 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-24 06:40:00;2009-08-24 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-25 06:40:00;2009-08-25 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-27 13:45:00;2009-08-27 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-28 13:45:00;2009-08-28 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-29 06:40:00;2009-08-29 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-08-30 06:40:00;2009-08-30 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-09-02 06:40:00;2009-09-02 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-09-03 06:40:00;2009-09-03 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-09-04 13:45:00;2009-09-04 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-09-05 06:40:00;2009-09-05 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-09-06 06:40:00;2009-09-06 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-09-09 06:40:00;2009-09-09 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-09-10 06:40:00;2009-09-10 15:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-09-11 06:40:00;2009-09-11 14:16:00
PE-008-KOJ;PE;IDE;Menard 1;2009-09-29 12:45:00;2009-09-29 21:21:00
PE-008-KOJ;PE;IDE;Menard 1;2009-09-30 12:45:00;2009-09-30 21:21:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-02 13:45:00;2009-07-02 21:21:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-03 06:40:00;2009-07-03 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-05 06:40:00;2009-07-05 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-07 06:40:00;2009-07-07 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-08 06:40:00;2009-07-08 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-09 06:40:00;2009-07-09 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-10 06:40:00;2009-07-10 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-13 06:40:00;2009-07-13 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-14 06:40:00;2009-07-14 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-16 06:40:00;2009-07-16 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-17 06:40:00;2009-07-17 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-18 06:40:00;2009-07-18 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-19 06:40:00;2009-07-19 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-20 06:40:00;2009-07-20 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-23 13:45:00;2009-07-23 21:21:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-25 06:40:00;2009-07-25 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-26 06:40:00;2009-07-26 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-27 13:45:00;2009-07-27 21:21:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-28 13:45:00;2009-07-28 21:21:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-30 06:40:00;2009-07-30 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-07-31 06:40:00;2009-07-31 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-08-01 06:40:00;2009-08-01 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-08-02 06:40:00;2009-08-02 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-08-03 06:40:00;2009-08-03 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-08-04 06:40:00;2009-08-04 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-08-06 06:40:00;2009-08-06 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-08-08 13:45:00;2009-08-08 21:21:00
PE-009-LEB;PE;IDE;Menard 1;2009-08-09 13:45:00;2009-08-09 21:21:00
PE-009-LEB;PE;IDE;Menard 1;2009-08-10 06:40:00;2009-08-10 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-08-11 06:40:00;2009-08-11 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-09-07 06:40:00;2009-09-07 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-09-08 06:40:00;2009-09-08 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-09-10 06:40:00;2009-09-10 15:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-09-11 06:40:00;2009-09-11 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-09-12 06:40:00;2009-09-12 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-09-13 06:40:00;2009-09-13 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-09-14 13:45:00;2009-09-14 21:21:00
PE-009-LEB;PE;IDE;Menard 1;2009-09-19 06:40:00;2009-09-19 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-09-20 06:40:00;2009-09-20 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-09-21 06:40:00;2009-09-21 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-09-22 06:40:00;2009-09-22 15:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-09-23 06:40:00;2009-09-23 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-09-25 13:45:00;2009-09-25 21:21:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-02 06:40:00;2009-10-02 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-03 06:40:00;2009-10-03 13:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-04 06:40:00;2009-10-04 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-05 06:40:00;2009-10-05 15:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-06 06:40:00;2009-10-06 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-08 13:45:00;2009-10-08 21:21:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-09 06:40:00;2009-10-09 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-12 06:40:00;2009-10-12 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-13 06:40:00;2009-10-13 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-15 06:40:00;2009-10-15 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-17 13:45:00;2009-10-17 21:21:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-18 13:45:00;2009-10-18 21:21:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-19 06:40:00;2009-10-19 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-20 06:40:00;2009-10-20 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-22 06:40:00;2009-10-22 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-23 06:40:00;2009-10-23 14:16:00
PE-009-LEB;PE;IDE;Menard 1;2009-10-26 13:45:00;2009-10-26 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-04 06:40:00;2009-07-04 14:16:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-05 06:40:00;2009-07-05 14:16:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-06 08:00:00;2009-07-06 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-07 13:45:00;2009-07-07 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-08 13:45:00;2009-07-08 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-11 08:00:00;2009-07-11 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-12 08:00:00;2009-07-12 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-13 13:45:00;2009-07-13 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-14 13:45:00;2009-07-14 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-16 13:45:00;2009-07-16 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-17 13:45:00;2009-07-17 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-20 08:00:00;2009-07-20 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-21 08:00:00;2009-07-21 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-22 08:00:00;2009-07-22 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-23 08:00:00;2009-07-23 14:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-24 13:45:00;2009-07-24 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-27 08:00:00;2009-07-27 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-28 08:00:00;2009-07-28 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-07-31 08:00:00;2009-07-31 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-08-03 08:00:00;2009-08-03 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-08-04 13:45:00;2009-08-04 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-08-05 13:45:00;2009-08-05 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-08-08 08:00:00;2009-08-08 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-08-09 08:00:00;2009-08-09 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-08-10 08:00:00;2009-08-10 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-08-11 08:00:00;2009-08-11 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-08-13 13:45:00;2009-08-13 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-08-14 13:45:00;2009-08-14 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-08-31 08:00:00;2009-08-31 15:36:00
PE-010-LEC;PE;IDE;Menard 1;2009-09-01 13:45:00;2009-09-01 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-09-05 13:45:00;2009-09-05 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-09-06 13:45:00;2009-09-06 21:21:00
PE-010-LEC;PE;IDE;Menard 1;2009-09-07 08:00:00;2009-09-07 15:36:00
